,sitecode,nodename,model,loopback_id,router_id,menagement_ip,node_type,region,vendor
1154,XBMT,RAC_XBMT01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.1.242,RAC,BKK,Cisco
1155,TB58M,RAC_TB58M21C,CISCO_ASR920CC,,,10.122.64.40,RAC,BKK,Cisco
1156,TKUSB,RAC_TKUSB21C,CISCO_ASR920CC,,,10.122.28.27,RAC,BKK,Cisco
1157,WKPGM,RAC_WKPGM21C,CISCO_ASR920CC,,,10.122.16.89,RAC,BKK,Cisco
1158,XYLK,RAG_XYLK01C_9K,CISCO_ASR_9910,Loopback0,10.122.0.15,10.122.0.15,RAG,BKK,Cisco
1159,XYLK,RAG_XYLK01C_9K,CISCO_ASR_9910,Loopback10,10.64.0.15,10.122.0.15,RAG,BKK,Cisco
1160,PB30M,RAC_PB30M21C,CISCO_ASR920CC,,,10.122.31.25,RAC,BKK,Cisco
1161,MRTRM,RAC_MRTRM51C,ciscoNCS540,Loopback0,10.64.12.83,10.124.209.6,RAC,BKK,Cisco
1162,K11KM,RAC_K11KM21C,CISCO_ASR920CC,,,10.122.47.181,RAC,BKK,Cisco
1163,KYCRM,RAC_KYCRM51C,ciscoNCS540,Loopback0,10.64.4.32,10.124.211.32,RAC,BKK,Cisco
1164,KW46M,RAC_KW46M21C,CISCO_ASR920CC,,,10.122.24.52,RAC,BKK,Cisco
1165,BTS3M,RAC_BTS3M21C,CISCO_ASR920CC,,,10.122.43.234,RAC,BKK,Cisco
1166,SMGIP,RAC_SMGIP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.167,10.124.43.164,RAC,BKK,Cisco
1167,BGKGM,RAC_BGKGM51C,ciscoNCS540,Loopback0,10.64.16.194,10.124.209.47,RAC,BKK,Cisco
1168,TP21M,RAC_TP21M21C,CISCO_ASR920CC,,,10.122.64.213,RAC,BKK,Cisco
1169,CITBP,RAC_CITBP21C,CISCO_ASR920CC,,,10.122.19.104,RAC,BKK,Cisco
1170,LK42M,RAC_LK42M21C,CISCO_ASR920CC,,,10.122.65.8,RAC,BKK,Cisco
1171,LSR1B,RAC_LSR1B21C,CISCO_ASR920CC,,,10.122.48.133,RAC,BKK,Cisco
1172,PCS4M,RAC_PCS4M21C,CISCO_ASR920CC,,,10.122.13.75,RAC,BKK,Cisco
1173,SK37M,RAC_SK37M21C,CISCO_ASR920CC,,,10.122.10.108,RAC,BKK,Cisco
1174,CRS1P,RAC_CRS1P21C,CISCO_ASR920CC,,,10.122.14.254,RAC,BKK,Cisco
1175,RK22M,RAC_RK22M21C,CISCO_ASR920CC,,,10.122.67.116,RAC,BKK,Cisco
1176,AR37M,RAC_AR37M51C,ciscoNCS540,Loopback0,10.64.3.208,10.124.210.208,RAC,BKK,Cisco
1177,KENKM,RAC_KENKM21C,CISCO_ASR920CC,,,10.122.64.85,RAC,BKK,Cisco
1178,MBALM,RAC_MBALM21C,CISCO_ASR920CC,,,10.122.26.171,RAC,BKK,Cisco
1179,ON46M,RAC_ON46M21C,CISCO_ASR920CC,,,10.122.41.196,RAC,BKK,Cisco
1180,BRD1B,RAC_BRD1B21C,CISCO_ASR920CC,,,10.122.22.253,RAC,BKK,Cisco
1181,BPK9P,RAC_BPK9P21C,CISCO_ASR920CC,,,10.122.30.107,RAC,BKK,Cisco
1182,TKB2M,RAC_TKB2M21C,CISCO_ASR920CC,,,10.122.16.23,RAC,BKK,Cisco
1183,18F1B,RAC_18F1B21C,CISCO_ASR920CC,,,10.125.198.7,RAC,BKK,Cisco
1184,E104M,RAC_E104M21C,CISCO_ASR920CC,,,10.122.28.173,RAC,BKK,Cisco
1185,WMPMM,RAC_WMPMM51C,ciscoNCS540,Loopback0,10.64.3.52,10.124.210.52,RAC,BKK,Cisco
1186,PR59M,RAC_PR59M21C,CISCO_ASR920CC,,,10.122.35.118,RAC,BKK,Cisco
1187,SYSOM,RAC_SYSOM21C,CISCO_ASR920CC,,,10.125.199.132,RAC,BKK,Cisco
1188,SMK5M,RAC_SMK5M51C,ciscoNCS540,Loopback0,10.64.3.26,10.124.210.26,RAC,BKK,Cisco
1189,R2S8M,RAC_R2S8M21C,CISCO_ASR920CC,,,10.125.198.203,RAC,BKK,Cisco
1190,MBOPM,RAC_MBOPM21C,CISCO_ASR920CC,,,10.122.67.196,RAC,BKK,Cisco
1191,RSCTM,RAC_RSCTM21C,CISCO_ASR920CC,,,10.122.10.201,RAC,BKK,Cisco
1192,SRP6M,RAC_SRP6M21C,CISCO_ASR920CC,,,10.122.71.5,RAC,BKK,Cisco
1193,PSGDM,RAC_PSGDM21C,CISCO_ASR920CC,,,10.122.28.228,RAC,BKK,Cisco
1194,SVE1M,RAC_SVE1M51C,ciscoNCS540,Loopback0,10.64.4.148,10.124.211.148,RAC,BKK,Cisco
1195,TSMMM,RAC_TSMMM51C,ciscoNCS540,Loopback0,10.64.3.71,10.124.210.71,RAC,BKK,Cisco
1196,KW19M,RAC_KW19M21C,CISCO_ASR920CC,,,10.122.24.59,RAC,BKK,Cisco
1197,R200M,RAC_R200M21C,CISCO_ASR920CC,,,10.122.48.6,RAC,BKK,Cisco
1198,PCRKM,RAC_PCRKM21C,CISCO_ASR920CC,,,10.122.12.245,RAC,BKK,Cisco
1199,ITLTP,RAC_ITLTP21C,CISCO_ASR920CC,,,10.122.11.231,RAC,BKK,Cisco
1200,TERHP,RAC_TERHP21C,CISCO_ASR920CC,,,10.122.15.140,RAC,BKK,Cisco
1201,MWR2M,RAC_MWR2M51C,ciscoNCS540,Loopback0,10.64.3.16,10.124.210.16,RAC,BKK,Cisco
1202,KMTBM,RAC_KMTBM51C,ciscoNCS540,Loopback0,10.64.3.182,10.124.210.182,RAC,BKK,Cisco
1203,PC13M,RAC_PC13M21C,CISCO_ASR920CC,,,10.122.19.164,RAC,BKK,Cisco
1204,BN26M,RAC_BN26M51C,ciscoNCS540,Loopback0,10.64.10.213,10.124.217.213,RAC,BKK,Cisco
1205,SPLKM,RAC_SPLKM51C,ciscoNCS540,Loopback0,10.64.2.96,10.124.209.96,RAC,BKK,Cisco
1206,PC30M,RAC_PC30M21C,CISCO_ASR920CC,,,10.122.14.73,RAC,BKK,Cisco
1207,PTT2M,RAC_PTT2M21C,CISCO_ASR920CC,,,10.122.45.25,RAC,BKK,Cisco
1208,CTN1B,RAC_CTN1B21C,CISCO_ASR920CC,,,10.122.34.234,RAC,BKK,Cisco
1209,SML3M,RAC_SML3M21C,CISCO_ASR920CC,,,10.122.31.173,RAC,BKK,Cisco
1210,LMETP,RAC_LMETP01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.124.57.69,RAC,BKK,Cisco
1211,WANTM,RAC_WANTM21C,CISCO_ASR920CC,,,10.125.198.6,RAC,BKK,Cisco
1212,SS52M,RAC_SS52M21C,CISCO_ASR920CC,,,10.122.30.9,RAC,BKK,Cisco
1213,ATTCM,RAC_ATTCM21C,CISCO_ASR920CC,,,10.122.19.181,RAC,BKK,Cisco
1214,KCGPM,RAC_KCGPM21C,CISCO_ASR920CC,,,10.122.35.148,RAC,BKK,Cisco
1215,SMRTM,RAC_SMRTM21C,CISCO_ASR920CC,,,10.125.199.55,RAC,BKK,Cisco
1216,CTWGM,RAC_CTWGM21C,CISCO_ASR920CC,,,10.122.16.186,RAC,BKK,Cisco
1217,CTCWP,RAC_CTCWP21C,CISCO_ASR920CC,,,10.122.8.6,RAC,BKK,Cisco
1218,NABRM,RAC_NABRM21C,CISCO_ASR920CC,,,10.122.12.158,RAC,BKK,Cisco
1219,PRBPM,RAC_PRBPM21C,CISCO_ASR920CC,,,10.122.31.148,RAC,BKK,Cisco
1220,STBNM,RAC_STBNM51C,ciscoNCS540,Loopback0,10.64.4.59,10.124.211.59,RAC,BKK,Cisco
1221,PB12M,RAC_PB12M21C,CISCO_ASR920CC,,,10.122.68.100,RAC,BKK,Cisco
1222,SPFNM,RAC_SPFNM51C,ciscoNCS540,Loopback0,10.64.5.134,10.124.212.134,RAC,BKK,Cisco
1223,SPRCP,RAC_SPRCP21C,CISCO_ASR920CC,,,10.122.11.56,RAC,BKK,Cisco
1224,WHUCM,RAC_WHUCM21C,CISCO_ASR920CC,,,10.122.20.247,RAC,BKK,Cisco
1225,CKY9M,RAC_CKY9M21C,CISCO_ASR920CC,,,10.122.30.54,RAC,BKK,Cisco
1226,R283M,RAC_R283M51C,ciscoNCS540,Loopback0,10.64.3.175,10.124.210.175,RAC,BKK,Cisco
1227,GMMGP,RAC_GMMGP21C,CISCO_ASR920CC,,,10.122.10.105,RAC,BKK,Cisco
1228,WPSMM,RAC_WPSMM21C,CISCO_ASR920CC,,,10.122.26.8,RAC,BKK,Cisco
1229,TPISP,RAC_TPISP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.142,10.124.42.229,RAC,BKK,Cisco
1230,WDIDM,RAC_WDIDM21C,CISCO_ASR920CC,,,10.122.16.124,RAC,BKK,Cisco
1231,BWKSM,RAC_BWKSM21C,CISCO_ASR920CC,,,10.122.21.197,RAC,BKK,Cisco
1232,IC1TM,RAC_IC1TM21C,CISCO_ASR920CC,,,10.122.12.11,RAC,BKK,Cisco
1233,SHPVM,RAC_SHPVM21C,CISCO_ASR920CC,,,10.125.193.72,RAC,BKK,Cisco
1234,THLKM,RAC_THLKM21C,CISCO_ASR920CC,,,10.122.70.149,RAC,BKK,Cisco
1235,PTB4M,RAC_PTB4M51C,ciscoNCS540,Loopback0,10.64.7.245,10.124.214.245,RAC,BKK,Cisco
1236,PB11M,RAC_PB11M21C,CISCO_ASR920CC,,,10.122.10.196,RAC,BKK,Cisco
1237,LKMWM,RAC_LKMWM21C,CISCO_ASR920CC,,,10.122.24.148,RAC,BKK,Cisco
1238,SVBVM,RAC_SVBVM21C,CISCO_ASR920CC,,,10.122.41.44,RAC,BKK,Cisco
1239,KSNWM,RAC_KSNWM21C,CISCO_ASR920CC,,,10.122.13.102,RAC,BKK,Cisco
1240,RGMAP,RAC_RGMAP21C,CISCO_ASR920CC,,,10.122.30.71,RAC,BKK,Cisco
1241,PV28M,RAC_PV28M21C,CISCO_ASR920CC,,,10.122.28.237,RAC,BKK,Cisco
1242,TRBLM,RAC_TRBLM21C,CISCO_ASR920CC,,,10.125.200.218,RAC,BKK,Cisco
1243,BNTWP,RAC_BNTWP06C,CISCO_MWR_2941_DC_A,Loopback0,10.122.73.234,10.124.32.53,RAC,BKK,Cisco
1244,TOSMP,RAC_TOSMP21C,CISCO_ASR920CC,,,10.122.12.214,RAC,BKK,Cisco
1245,TNS1M,RAC_TNS1M21C,CISCO_ASR920CC,,,10.122.9.132,RAC,BKK,Cisco
1246,SKP6M,RAC_SKP6M21C,CISCO_ASR920CC,,,10.122.30.172,RAC,BKK,Cisco
1247,TLIRP,RAC_TLIRP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.74.3,10.124.50.165,RAC,BKK,Cisco
1248,SKBHM,RAC_SKBHM21C,CISCO_ASR920CC,,,10.122.22.251,RAC,BKK,Cisco
1249,SP99M,RAC_SP99M21C,CISCO_ASR920CC,,,10.122.45.100,RAC,BKK,Cisco
1250,FMDOM,RAC_FMDOM51C,ciscoNCS540,Loopback0,10.64.3.156,10.124.210.156,RAC,BKK,Cisco
1251,PTSNM,RAC_PTSNM51C,ciscoNCS540,Loopback0,10.64.2.118,10.124.209.118,RAC,BKK,Cisco
1252,JCSBP,RAC_JCSBP21C,CISCO_ASR920CC,,,10.122.33.153,RAC,BKK,Cisco
1253,RYP1P,RAC_RYP1P01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.79.212,RAC,BKK,Cisco
1254,HPITP,RAC_HPITP21C,CISCO_ASR920CC,,,10.122.17.185,RAC,BKK,Cisco
1255,TTBNM,RAC_TTBNM21C,CISCO_ASR920CC,,,10.122.44.232,RAC,BKK,Cisco
1256,RT77M,RAC_RT77M21C,CISCO_ASR920CC,,,10.122.12.21,RAC,BKK,Cisco
1257,MHSWM,RAC_MHSWM21C,CISCO_ASR920CC,,,10.125.193.212,RAC,BKK,Cisco
1258,TFHQP,RAC_TFHQP21C,CISCO_ASR920CC,,,10.122.13.39,RAC,BKK,Cisco
1259,KMNBM,RAC_KMNBM21C,CISCO_ASR920CC,,,10.122.8.169,RAC,BKK,Cisco
1260,BPLEM,RAC_BPLEM51C,ciscoNCS540,Loopback0,10.64.2.76,10.124.209.76,RAC,BKK,Cisco
1261,LGP1M,RAC_LGP1M21C,CISCO_ASR920CC,,,10.122.27.36,RAC,BKK,Cisco
1262,KCSNM,RAC_KCSNM21C,CISCO_ASR920CC,,,10.122.29.40,RAC,BKK,Cisco
1263,WWYOM,RAC_WWYOM21C,CISCO_ASR920CC,,,10.122.43.89,RAC,BKK,Cisco
1264,RDSNP,RAC_RDSNP21C,CISCO_ASR920CC,,,10.122.14.138,RAC,BKK,Cisco
1265,PPTIM,RAC_PPTIM21C,CISCO_ASR920CC,,,10.122.45.28,RAC,BKK,Cisco
1266,CSN2M,RAC_CSN2M21C,CISCO_ASR920CC,,,10.122.65.216,RAC,BKK,Cisco
1267,KBP2M,RAC_KBP2M21C,CISCO_ASR920CC,,,10.125.200.36,RAC,BKK,Cisco
1268,WODNM,RAC_WODNM21C,CISCO_ASR920CC,,,10.122.15.38,RAC,BKK,Cisco
1269,SWAMM,RAC_SWAMM51C,ciscoNCS540,Loopback0,10.64.2.247,10.124.209.247,RAC,BKK,Cisco
1270,PK17M,RAC_PK17M51C,ciscoNCS540,Loopback0,10.64.16.119,10.124.209.21,RAC,BKK,Cisco
1271,SCT1P,RAC_SCT1P22C,CISCO_ASR920CC,,,10.122.8.180,RAC,BKK,Cisco
1272,BLN1M,RAC_BLN1M21C,CISCO_ASR920CC,,,10.122.66.71,RAC,BKK,Cisco
1273,TMBPP,RAC_TMBPP21C,CISCO_ASR920CC,,,10.122.9.148,RAC,BKK,Cisco
1274,NTWVM,RAC_NTWVM21C,CISCO_ASR920CC,,,10.122.18.8,RAC,BKK,Cisco
1275,CHT1B,RAC_CHT1B51C,ciscoNCS540,Loopback0,10.64.16.120,10.124.209.22,RAC,BKK,Cisco
1276,CP34M,RAC_CP34M21C,CISCO_ASR920CC,,,10.122.47.196,RAC,BKK,Cisco
1277,MNYAP,RAC_MNYAP21C,CISCO_ASR920CC,,,10.122.11.116,RAC,BKK,Cisco
1278,TNTTX,RAC_TNTTX21C,CISCO_ASR920CC,,,10.122.47.148,RAC,BKK,Cisco
1279,WW22M,RAC_WW22M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.66,10.124.36.164,RAC,BKK,Cisco
1280,KMTLM,RAC_KMTLM21C,CISCO_ASR920CC,,,10.125.195.165,RAC,BKK,Cisco
1281,TPBBM,RAC_TPBBM21C,CISCO_ASR920CC,,,10.122.66.105,RAC,BKK,Cisco
1282,PMWTM,RAC_PMWTM21C,CISCO_ASR920CC,,,10.122.34.235,RAC,BKK,Cisco
1283,AREYM,RAC_AREYM21C,CISCO_ASR920CC,,,10.122.35.198,RAC,BKK,Cisco
1284,KDB2M,RAC_KDB2M21C,CISCO_ASR920CC,,,10.122.27.53,RAC,BKK,Cisco
1285,CLPRM,RAC_CLPRM21C,CISCO_ASR920CC,,,10.122.21.70,RAC,BKK,Cisco
1286,BCW1B,RAC_BCW1B21C,CISCO_ASR920CC,,,10.122.35.52,RAC,BKK,Cisco
1287,BCLAM,RAC_BCLAM21C,CISCO_ASR920CC,,,10.122.43.87,RAC,BKK,Cisco
1288,STTTP,RAC_STTTP21C,CISCO_ASR920CC,,,10.122.18.54,RAC,BKK,Cisco
1289,SCCRP,RAC_SCCRP21C,CISCO_ASR920CC,,,10.122.18.133,RAC,BKK,Cisco
1290,PR13M,RAC_PR13M21C,CISCO_ASR920CC,,,10.122.35.121,RAC,BKK,Cisco
1291,XPRV,RAG_XPRV01C_9K,CISCO_ASR_9910,Loopback0,10.122.0.4,10.122.0.4,RAG,BKK,Cisco
1292,XPRV,RAG_XPRV01C_9K,CISCO_ASR_9910,Loopback10,10.64.0.4,10.122.0.4,RAG,BKK,Cisco
1293,TT40M,RAC_TT40M51C,ciscoNCS540,Loopback0,10.64.4.75,10.124.211.75,RAC,BKK,Cisco
1294,NG30M,RAC_NG30M21C,CISCO_ASR920CC,,,10.122.71.52,RAC,BKK,Cisco
1295,CH16M,RAC_CH16M21C,CISCO_ASR920CC,,,10.122.30.69,RAC,BKK,Cisco
1296,MHPWM,RAC_MHPWM51C,ciscoNCS540,Loopback0,10.64.3.197,10.124.210.197,RAC,BKK,Cisco
1297,FDPSP,RAC_FDPSP21C,CISCO_ASR920CC,,,10.122.32.107,RAC,BKK,Cisco
1298,SKLDM,RAC_SKLDM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.194,10.124.38.68,RAC,BKK,Cisco
1299,RSK3M,RAC_RSK3M21C,CISCO_ASR920CC,,,10.122.11.87,RAC,BKK,Cisco
1300,KPSNM,RAC_KPSNM21C,CISCO_ASR920CC,,,10.122.11.205,RAC,BKK,Cisco
1301,TPTSM,RAC_TPTSM21C,CISCO_ASR920CC,,,10.122.17.219,RAC,BKK,Cisco
1302,WSR2M,RAC_WSR2M21C,CISCO_ASR920CC,,,10.122.46.230,RAC,BKK,Cisco
1303,SRDNM,RAC_SRDNM21C,CISCO_ASR920CC,,,10.122.14.249,RAC,BKK,Cisco
1304,T238M,RAC_T238M21C,CISCO_ASR920CC,,,10.122.64.216,RAC,BKK,Cisco
1305,RMEKM,RAC_RMEKM21C,CISCO_ASR920CC,,,10.122.45.88,RAC,BKK,Cisco
1306,RM4KM,RAC_RM4KM21C,CISCO_ASR920CC,,,10.122.46.148,RAC,BKK,Cisco
1307,SWSWM,RAC_SWSWM21C,CISCO_ASR920CC,,,10.122.24.40,RAC,BKK,Cisco
1308,PCNCP,RAC_PCNCP01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.124.70.212,RAC,BKK,Cisco
1309,NRRKM,RAC_NRRKM21C,CISCO_ASR920CC,,,10.122.46.117,RAC,BKK,Cisco
1310,PRCLP,RAC_PRCLP21C,CISCO_ASR920CC,,,10.122.32.213,RAC,BKK,Cisco
1311,XPRV,RAC_XPRV01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.1.194,RAC,BKK,Cisco
1312,98WLP,RAC_98WLP21C,CISCO_ASR920CC,,,10.122.23.84,RAC,BKK,Cisco
1313,NM13M,RAC_NM13M21C,CISCO_ASR920CC,,,10.122.48.13,RAC,BKK,Cisco
1314,SFFGP,RAC_SFFGP21C,CISCO_ASR920CC,,,10.122.43.245,RAC,BKK,Cisco
1315,TWAE,RAG_TWAE01C_9K,CISCO_ASR_9922,Loopback0,10.122.0.84,10.122.0.84,RAG,BKK,Cisco
1316,TWAE,RAG_TWAE01C_9K,CISCO_ASR_9922,Loopback10,10.64.0.84,10.122.0.84,RAG,BKK,Cisco
1317,SCHQP,RAC_SCHQP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.101,10.124.34.68,RAC,BKK,Cisco
1318,AMLKP,RAC_AMLKP21C,CISCO_ASR920CC,,,10.122.15.4,RAC,BKK,Cisco
1319,DCCLM,RAC_DCCLM21C,CISCO_ASR920CC,,,10.122.30.133,RAC,BKK,Cisco
1320,RNPVM,RAC_RNPVM21C,CISCO_ASR920CC,,,10.122.32.74,RAC,BKK,Cisco
1321,BBO1M,RAC_BBO1M21C,CISCO_ASR920CC,,,10.122.31.230,RAC,BKK,Cisco
1322,PCSRM,RAC_PCSRM21C,CISCO_ASR920CC,,,10.122.27.105,RAC,BKK,Cisco
1323,BNRHM,RAC_BNRHM21C,CISCO_ASR920CC,,,10.122.65.6,RAC,BKK,Cisco
1324,NWLDM,RAC_NWLDM21C,CISCO_ASR920CC,,,10.122.16.187,RAC,BKK,Cisco
1325,TSPVP,RAC_TSPVP21C,CISCO_ASR920CC,,,10.122.18.92,RAC,BKK,Cisco
1326,LBP1B,RAC_LBP1B51C,ciscoNCS540,Loopback0,10.64.16.122,10.124.209.24,RAC,BKK,Cisco
1327,STN6M,RAC_STN6M21C,CISCO_ASR920CC,,,10.122.19.100,RAC,BKK,Cisco
1328,PK12M,RAC_PK12M21C,CISCO_ASR920CC,,,10.122.11.88,RAC,BKK,Cisco
1329,LB50M,RAC_LB50M21C,CISCO_ASR920CC,,,10.122.27.86,RAC,BKK,Cisco
1330,P182M,RAC_P182M21C,CISCO_ASR920CC,,,10.122.19.125,RAC,BKK,Cisco
1331,LTBLP,RAC_LTBLP21C,CISCO_ASR920CC,,,10.122.8.68,RAC,BKK,Cisco
1332,BCK3P,RAC_BCK3P21C,CISCO_ASR920CC,,,10.122.11.93,RAC,BKK,Cisco
1333,SCHSM,RAC_SCHSM21C,CISCO_ASR920CC,,,10.122.64.245,RAC,BKK,Cisco
1334,RHVSM,RAC_RHVSM21C,CISCO_ASR920CC,,,10.122.35.196,RAC,BKK,Cisco
1335,BJTBP,RAC_BJTBP21C,CISCO_ASR920CC,,,10.122.43.251,RAC,BKK,Cisco
1336,EGSWM,RAC_EGSWM21C,CISCO_ASR920CC,,,10.122.13.68,RAC,BKK,Cisco
1337,SW49M,RAC_SW49M21C,CISCO_ASR920CC,,,10.122.27.40,RAC,BKK,Cisco
1338,JCTBP,RAC_JCTBP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.235,10.124.34.103,RAC,BKK,Cisco
1339,LBP2M,RAC_LBP2M21C,CISCO_ASR920CC,,,10.122.41.23,RAC,BKK,Cisco
1340,ARNMP,RAC_ARNMP21C,CISCO_ASR920CC,,,10.122.20.181,RAC,BKK,Cisco
1341,HR20M,RAC_HR20M21C,CISCO_ASR920CC,,,10.122.22.5,RAC,BKK,Cisco
1342,TB48M,RAC_TB48M21C,CISCO_ASR920CC,,,10.122.64.36,RAC,BKK,Cisco
1343,BCHNM,RAC_BCHNM21C,CISCO_ASR920CC,,,10.122.12.84,RAC,BKK,Cisco
1344,WPSKM,RAC_WPSKM21C,CISCO_ASR920CC,,,10.122.8.100,RAC,BKK,Cisco
1345,SR44M,RAC_SR44M21C,CISCO_ASR920CC,,,10.122.47.38,RAC,BKK,Cisco
1346,P816M,RAC_P816M51C,ciscoNCS540,Loopback0,10.64.2.246,10.124.209.246,RAC,BKK,Cisco
1347,TNTBM,RAC_TNTBM21C,CISCO_ASR920CC,,,10.122.17.141,RAC,BKK,Cisco
1348,DMCCM,RAC_DMCCM51C,ciscoNCS540,Loopback0,10.64.3.155,10.124.210.155,RAC,BKK,Cisco
1349,RWBKP,RAC_RWBKP21C,CISCO_ASR920CC,,,10.122.14.110,RAC,BKK,Cisco
1350,ENCBP,RAC_ENCBP21C,CISCO_ASR920CC,,,10.122.10.71,RAC,BKK,Cisco
1351,PU48M,RAC_PU48M21C,CISCO_ASR920CC,,,10.122.42.87,RAC,BKK,Cisco
1352,MLR1B,RAC_MLR1B21C,CISCO_ASR920CC,,,10.122.31.219,RAC,BKK,Cisco
1353,DRCHM,RAC_DRCHM21C,CISCO_ASR920CC,,,10.122.8.92,RAC,BKK,Cisco
1354,ENCEP,RAC_ENCEP21C,CISCO_ASR920CC,,,10.122.10.70,RAC,BKK,Cisco
1355,TRUGM,RAC_TRUGM21C,CISCO_ASR920CC,,,10.122.41.40,RAC,BKK,Cisco
1356,ISRAM,RAC_ISRAM21C,CISCO_ASR920CC,,,10.122.11.218,RAC,BKK,Cisco
1357,PCTUM,RAC_PCTUM51C,ciscoNCS540,Loopback0,10.64.9.75,10.124.216.75,RAC,BKK,Cisco
1358,WDMIM,RAC_WDMIM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.252,10.124.42.23,RAC,BKK,Cisco
1359,EPRNP,RAC_EPRNP21C,CISCO_ASR920CC,,,10.122.64.136,RAC,BKK,Cisco
1360,ARE1M,RAC_ARE1M21C,CISCO_ASR920CC,,,10.122.15.247,RAC,BKK,Cisco
1361,URP1M,RAC_URP1M21C,CISCO_ASR920CC,,,10.122.11.120,RAC,BKK,Cisco
1362,RMK1M,RAC_RMK1M21C,CISCO_ASR920CC,,,10.122.24.157,RAC,BKK,Cisco
1363,TM01A,RAC_TM01A21C,CISCO_ASR920CC,,,10.122.41.199,RAC,BKK,Cisco
1364,CW12M,RAC_CW12M21C,CISCO_ASR920CC,,,10.122.22.74,RAC,BKK,Cisco
1365,XYBK,RAC_XYBK01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.1.250,RAC,BKK,Cisco
1366,WRSDM,RAC_WRSDM21C,CISCO_ASR920CC,,,10.122.45.118,RAC,BKK,Cisco
1367,BSY1B,RAC_BSY1B21C,CISCO_ASR920CC,,,10.122.22.28,RAC,BKK,Cisco
1368,BYO2M,RAC_BYO2M21C,CISCO_ASR920CC,,,10.122.42.101,RAC,BKK,Cisco
1369,WHPAM,RAC_WHPAM21C,CISCO_ASR920CC,,,10.122.9.118,RAC,BKK,Cisco
1370,PCNNM,RAC_PCNNM51C,ciscoNCS540,Loopback0,10.64.4.39,10.124.211.39,RAC,BKK,Cisco
1371,PB34M,RAC_PB34M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.34,10.124.39.14,RAC,BKK,Cisco
1372,BAIMM,RAC_BAIMM21C,CISCO_ASR920CC,,,10.122.31.133,RAC,BKK,Cisco
1373,WKBPM,RAC_WKBPM21C,CISCO_ASR920CC,,,10.122.8.74,RAC,BKK,Cisco
1374,EK66M,RAC_EK66M21C,CISCO_ASR920CC,,,10.122.10.61,RAC,BKK,Cisco
1375,CHNPM,RAC_CHNPM21C,CISCO_ASR920CC,,,10.125.197.20,RAC,BKK,Cisco
1376,JRBPM,RAC_JRBPM21C,CISCO_ASR920CC,,,10.122.46.121,RAC,BKK,Cisco
1377,KTKLM,RAC_KTKLM21C,CISCO_ASR920CC,,,10.122.45.23,RAC,BKK,Cisco
1378,RMRNM,RAC_RMRNM21C,CISCO_ASR920CC,,,10.122.21.29,RAC,BKK,Cisco
1379,HRNTP,RAC_HRNTP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.71,10.124.32.229,RAC,BKK,Cisco
1380,PMT3M,RAC_PMT3M21C,CISCO_ASR920CC,,,10.122.18.247,RAC,BKK,Cisco
1381,LILYM,RAC_LILYM21C,CISCO_ASR920CC,,,10.122.17.87,RAC,BKK,Cisco
1382,ENCUM,RAC_ENCUM21C,CISCO_ASR920CC,,,10.122.14.244,RAC,BKK,Cisco
1383,ITSC,RAC_ITSC04C,CISCO_MWR_2941_DC_A,Loopback0,10.122.73.162,10.122.67.39,RAC,BKK,Cisco
1384,MPSKM,RAC_MPSKM51C,ciscoNCS540,Loopback0,10.64.2.117,10.124.209.117,RAC,BKK,Cisco
1385,BIT4P,RAC_BIT4P01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.106,10.124.70.164,RAC,BKK,Cisco
1386,PSK4M,RAC_PSK4M21C,CISCO_ASR920CC,,,10.122.47.205,RAC,BKK,Cisco
1387,RHSKM,RAC_RHSKM21C,CISCO_ASR920CC,,,10.122.10.198,RAC,BKK,Cisco
1388,SBKNM,RAC_SBKNM21C,CISCO_ASR920CC,,,10.122.35.234,RAC,BKK,Cisco
1389,TSRTM,RAC_TSRTM21C,CISCO_ASR920CC,,,10.122.64.228,RAC,BKK,Cisco
1390,SNPBM,RAC_SNPBM21C,CISCO_ASR920CC,,,10.122.8.184,RAC,BKK,Cisco
1391,T452M,RAC_T452M21C,CISCO_ASR920CC,,,10.122.22.109,RAC,BKK,Cisco
1392,LL62M,RAC_LL62M21C,CISCO_ASR920CC,,,10.122.65.27,RAC,BKK,Cisco
