,region,chain_name,chain_id,node_type,node_name,top_interface,top_interface_description,top_ip,bot_interface,bot_interface_description,bot_ip,chain_type,upe1,upe2
9020,BKK,C800,627,Access,RAC_PLP8M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
9021,BKK,C800,627,Access,RAC_MBPRM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
9022,BKK,C800,627,Access,RAC_MBPRM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
9023,BKK,C800,627,Aggegrate,RAG_XYTS01C_9K,ASR9KTenGigE0/7/0/38,,,,,,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
9024,BKK,C801,628,Aggegrate,RAG_XYPN01C_9K,,,,TenGigE0/6/0/17,,,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
9025,BKK,C801,628,Access,RAC_C919M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
9026,BKK,C801,628,Access,RAC_C919M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
9027,BKK,C801,628,Access,RAC_MPN1M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
9028,BKK,C801,628,Access,RAC_MPN1M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
9029,BKK,C801,628,Aggegrate,RAG_XYTS01C_9K,ASR9KTenGigE0/7/0/39,,,,,,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
9030,BKK,C802,629,Aggegrate,RAG_XYAS01C_9K,,,,TenGigE0/3/1/5,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9031,BKK,C802,629,Access,RAC_PNCHM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9032,BKK,C802,629,Access,RAC_PNCHM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9033,BKK,C802,629,Access,RAC_ITBHP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9034,BKK,C802,629,Access,RAC_ITBHP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9035,BKK,C802,629,Access,RAC_SIAMP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9036,BKK,C802,629,Access,RAC_SIAMP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9037,BKK,C802,629,Access,RAC_DISCP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9038,BKK,C802,629,Access,RAC_DISCP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9039,BKK,C802,629,Aggegrate,RAG_XYRV01C_9K,TenGigE0/6/0/26,,,,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9040,BKK,C803,630,Aggegrate,RAG_XYAS01C_9K,,,,TenGigE0/4/0/16,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9041,BKK,C803,630,Access,RAC_SPRCP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9042,BKK,C803,630,Access,RAC_SPRCP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9043,BKK,C803,630,Access,RAC_SGNWP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9044,BKK,C803,630,Access,RAC_SGNWP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9045,BKK,C803,630,Access,RAC_SGSWP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9046,BKK,C803,630,Access,RAC_SGSWP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9047,BKK,C803,630,Aggegrate,RAG_XYRV01C_9K,TenGigE0/6/0/27,,,,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9048,BKK,C804,631,Aggegrate,RAG_XYAS01C_9K,,,,TenGigE0/4/0/17,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9049,BKK,C804,631,Access,RAC_SDCPM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9050,BKK,C804,631,Access,RAC_SDCPM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9051,BKK,C804,631,Access,RAC_PPG1A21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9052,BKK,C804,631,Access,RAC_PPG1A21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9053,BKK,C804,631,Access,RAC_SPRGP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9054,BKK,C804,631,Access,RAC_SPRGP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9055,BKK,C804,631,Access,RAC_LTR1P21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9056,BKK,C804,631,Access,RAC_LTR1P21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9057,BKK,C804,631,Aggegrate,RAG_XYRV01C_9K,TenGigE0/6/0/28,,,,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYRV01C_9K
9058,BKK,C805,632,Aggegrate,RAG_XYRR01C_9K,,,,TenGigE0/5/1/5,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9059,BKK,C805,632,Access,RAC_SDNTP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9060,BKK,C805,632,Access,RAC_SDNTP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9061,BKK,C805,632,Access,RAC_SRGBP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9062,BKK,C805,632,Access,RAC_SRGBP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9063,BKK,C805,632,Access,RAC_SBTSP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9064,BKK,C805,632,Access,RAC_SBTSP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9065,BKK,C805,632,Aggegrate,RAG_XYSC01C_9K,TenGigE0/6/0/0,,,,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9066,BKK,C806,633,Aggegrate,RAG_XYRR01C_9K,,,,TenGigE0/6/0/7,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9067,BKK,C806,633,Access,RAC_CACUM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9068,BKK,C806,633,Access,RAC_CACUM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9069,BKK,C806,633,Access,RAC_B28CP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9070,BKK,C806,633,Access,RAC_B28CP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9071,BKK,C806,633,Access,RAC_KPBDP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9072,BKK,C806,633,Access,RAC_KPBDP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9073,BKK,C806,633,Access,RAC_R604M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9074,BKK,C806,633,Access,RAC_R604M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9075,BKK,C806,633,Aggegrate,RAG_XYSC01C_9K,TenGigE0/6/0/3,,,,,,Full-Chain,RAG_XYRR01C_9K,RAG_XYSC01C_9K
9076,BKK,C807,634,Aggegrate,RAG_XYAS01C_9K,,,,TenGigE0/4/0/18,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9077,BKK,C807,634,Access,RAC_RKS3B21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9078,BKK,C807,634,Access,RAC_RKS3B21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9079,BKK,C807,634,Access,RAC_SPLSM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9080,BKK,C807,634,Access,RAC_SPLSM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9081,BKK,C807,634,Access,RAC_SKSWP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9082,BKK,C807,634,Access,RAC_SKSWP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9083,BKK,C807,634,Aggegrate,RAG_XYSC01C_9K,TenGigE0/6/1/6,,,,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9084,BKK,C808,635,Aggegrate,RAG_XYAS01C_9K,,,,TenGigE0/4/0/19,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9085,BKK,C808,635,Access,RAC_ADDCB21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9086,BKK,C808,635,Access,RAC_ADDCB21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9087,BKK,C808,635,Access,RAC_WSLVP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9088,BKK,C808,635,Access,RAC_WSLVP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9089,BKK,C808,635,Access,RAC_RYTPM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9090,BKK,C808,635,Access,RAC_RYTPM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9091,BKK,C808,635,Aggegrate,RAG_XYSC01C_9K,TenGigE0/6/1/7,,,,,,Full-Chain,RAG_XYAS01C_9K,RAG_XYSC01C_9K
9092,BKK,C809,636,Aggegrate,RAG_XYRV01C_9K,,,,TenGigE0/6/0/29,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9093,BKK,C809,636,Access,RAC_NALGM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9094,BKK,C809,636,Access,RAC_NALGM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9095,BKK,C809,636,Access,RAC_WANTM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9096,BKK,C809,636,Access,RAC_WANTM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9097,BKK,C809,636,Aggegrate,RAG_XYSC01C_9K,TenGigE0/6/1/1,,,,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9098,BKK,C810,637,Aggegrate,RAG_XYRV01C_9K,,,,TenGigE0/6/0/30,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9099,BKK,C810,637,Access,RAC_18F1B21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9100,BKK,C810,637,Access,RAC_18F1B21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9101,BKK,C810,637,Access,RAC_RBSBP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9102,BKK,C810,637,Access,RAC_RBSBP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9103,BKK,C810,637,Access,RAC_CR10P21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9104,BKK,C810,637,Access,RAC_CR10P21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9105,BKK,C810,637,Aggegrate,RAG_XYSC01C_9K,TenGigE0/6/1/2,,,,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9106,BKK,C811,638,Aggegrate,RAG_XYRV01C_9K,,,,TenGigE0/6/0/31,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9107,BKK,C811,638,Access,RAC_WVPCP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9108,BKK,C811,638,Access,RAC_WVPCP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9109,BKK,C811,638,Access,RAC_CTE1P21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9110,BKK,C811,638,Access,RAC_CTE1P21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9111,BKK,C811,638,Access,RAC_CTE2P21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9112,BKK,C811,638,Access,RAC_CTE2P21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9113,BKK,C811,638,Aggegrate,RAG_XYSC01C_9K,TenGigE0/6/1/3,,,,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYSC01C_9K
9114,BKK,C812,639,Aggegrate,RAG_XYRV01C_9K,,,,TenGigE0/6/0/32,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYAS01C_9K
9115,BKK,C812,639,Access,RAC_LACWP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYAS01C_9K
9116,BKK,C812,639,Access,RAC_LACWP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYAS01C_9K
9117,BKK,C812,639,Access,RAC_LZENP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYAS01C_9K
9118,BKK,C812,639,Access,RAC_LZENP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYAS01C_9K
9119,BKK,C812,639,Access,RAC_CWD1A21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYAS01C_9K
9120,BKK,C812,639,Access,RAC_CWD1A21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYAS01C_9K
9121,BKK,C812,639,Aggegrate,RAG_XYAS01C_9K,TenGigE0/4/0/20,,,,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYAS01C_9K
9122,BKK,C813,640,Aggegrate,RAG_XYKR01C_9K,,,,ASR9KTenGigE0/6/1/15,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9123,BKK,C813,640,Access,RAC_DRTNM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9124,BKK,C813,640,Access,RAC_DRTNM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9125,BKK,C813,640,Access,RAC_NMCMM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9126,BKK,C813,640,Access,RAC_NMCMM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9127,BKK,C813,640,Access,RAC_JJSQM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9128,BKK,C813,640,Access,RAC_JJSQM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9129,BKK,C813,640,Aggegrate,RAG_SCHQ01C_9K,TenGigE0/4/0/31,,,,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9130,BKK,C814,641,Aggegrate,RAG_XYKR01C_9K,,,,ASR9KTenGigE0/6/1/16,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9131,BKK,C814,641,Access,RAC_ISQEP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9132,BKK,C814,641,Access,RAC_ISQEP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9133,BKK,C814,641,Access,RAC_CEMTM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9134,BKK,C814,641,Access,RAC_CEMTM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9135,BKK,C814,641,Aggegrate,RAG_SCHQ01C_9K,TenGigE0/4/0/32,,,,,,Full-Chain,RAG_XYKR01C_9K,RAG_SCHQ01C_9K
9136,BKK,C815,642,Aggegrate,RAG_SCHQ01C_9K,,,,TenGigE0/4/0/33,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9137,BKK,C815,642,Access,RAC_UCK1B21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9138,BKK,C815,642,Access,RAC_UCK1B21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9139,BKK,C815,642,Access,RAC_BBDVP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9140,BKK,C815,642,Access,RAC_BBDVP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9141,BKK,C815,642,Access,RAC_AWSAM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9142,BKK,C815,642,Access,RAC_AWSAM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9143,BKK,C815,642,Aggegrate,RAG_SCT201C_9K,TenGigE0/7/0/0,,,,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9144,BKK,C816,643,Aggegrate,RAG_SCHQ01C_9K,,,,TenGigE0/4/0/34,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9145,BKK,C816,643,Access,RAC_IT21M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9146,BKK,C816,643,Access,RAC_IT21M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9147,BKK,C816,643,Access,RAC_IT29M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9148,BKK,C816,643,Access,RAC_IT29M21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9149,BKK,C816,643,Access,RAC_TAMCP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9150,BKK,C816,643,Access,RAC_TAMCP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9151,BKK,C816,643,Aggegrate,RAG_SCT201C_9K,TenGigE0/7/0/1,,,,,,Full-Chain,RAG_SCHQ01C_9K,RAG_SCT201C_9K
9152,BKK,C817,644,Aggegrate,RAG_XYRV01C_9K,,,,TenGigE0/6/0/33,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9153,BKK,C817,644,Access,RAC_SQ1PP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9154,BKK,C817,644,Access,RAC_SQ1PP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9155,BKK,C817,644,Access,RAC_RYPRP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9156,BKK,C817,644,Access,RAC_RYPRP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9157,BKK,C817,644,Access,RAC_BSR1B21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9158,BKK,C817,644,Access,RAC_BSR1B21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9159,BKK,C817,644,Aggegrate,RAG_XYRR01C_9K,TenGigE0/6/1/0,,,,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9160,BKK,C818,645,Aggegrate,RAG_XYRV01C_9K,,,,TenGigE0/6/0/34,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9161,BKK,C818,645,Access,RAC_LSUNM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9162,BKK,C818,645,Access,RAC_LSUNM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9163,BKK,C818,645,Access,RAC_PYPLP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9164,BKK,C818,645,Access,RAC_PYPLP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9165,BKK,C818,645,Access,RAC_AMTLP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9166,BKK,C818,645,Access,RAC_AMTLP21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9167,BKK,C818,645,Aggegrate,RAG_XYRR01C_9K,TenGigE0/6/1/1,,,,,,Full-Chain,RAG_XYRV01C_9K,RAG_XYRR01C_9K
9168,BKK,C819,646,Aggegrate,RAG_XYKR01C_9K,,,,ASR9KTenGigE0/6/1/11,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9169,BKK,C819,646,Access,RAC_KTSCM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9170,BKK,C819,646,Access,RAC_KTSCM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9171,BKK,C819,646,Access,RAC_TIC1B21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9172,BKK,C819,646,Access,RAC_TIC1B21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9173,BKK,C819,646,Access,RAC_RAADM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9174,BKK,C819,646,Access,RAC_RAADM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9175,BKK,C819,646,Aggegrate,RAG_XYBP01C_9K,ASR9KTenGigE0/6/1/12,,,,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9176,BKK,C820,647,Aggegrate,RAG_XYKR01C_9K,,,,ASR9KTenGigE0/6/1/12,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9177,BKK,C820,647,Access,RAC_SKIKM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9178,BKK,C820,647,Access,RAC_SKIKM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9179,BKK,C820,647,Access,RAC_SKHTM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9180,BKK,C820,647,Access,RAC_SKHTM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9181,BKK,C820,647,Access,RAC_WCHRM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9182,BKK,C820,647,Access,RAC_WCHRM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9183,BKK,C820,647,Aggegrate,RAG_XYBP01C_9K,ASR9KTenGigE0/6/1/13,,,,,,Full-Chain,RAG_XYKR01C_9K,RAG_XYBP01C_9K
9184,BKK,C821,648,Aggegrate,RAG_XWS201C_9K,,,,ASR9KTenGigE0/6/1/10,,,Full-Chain,RAG_XWS201C_9K,RAG_XYBP01C_9K
9185,BKK,C821,648,Access,RAC_WPTHM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XWS201C_9K,RAG_XYBP01C_9K
9186,BKK,C821,648,Access,RAC_WPTHM21C,Te0/0/12,,,Te0/0/13,,,Full-Chain,RAG_XWS201C_9K,RAG_XYBP01C_9K
